date,state,holiday
2022-12-30,Sachsen-Anhalt,Weihnachten
2022-12-31,Sachsen-Anhalt,Weihnachten
2023-01-01,Sachsen-Anhalt,Weihnachten
2023-01-02,Sachsen-Anhalt,Weihnachten
2023-01-03,Sachsen-Anhalt,Weihnachten
2023-01-04,Sachsen-Anhalt,Weihnachten
2023-01-05,Sachsen-Anhalt,Weihnachten
2023-02-06,Sachsen-Anhalt,Winter
2023-02-07,Sachsen-Anhalt,Winter
2023-02-08,Sachsen-Anhalt,Winter
2023-02-09,Sachsen-Anhalt,Winter
2023-02-10,Sachsen-Anhalt,Winter
2023-02-11,Sachsen-Anhalt,Winter
2023-04-03,Sachsen-Anhalt,Ostern/Frühjahr
2023-04-04,Sachsen-Anhalt,Ostern/Frühjahr
2023-04-05,Sachsen-Anhalt,Ostern/Frühjahr
2023-04-06,Sachsen-Anhalt,Ostern/Frühjahr
2023-04-07,Sachsen-Anhalt,Ostern/Frühjahr
2023-04-08,Sachsen-Anhalt,Ostern/Frühjahr
2023-05-15,Sachsen-Anhalt,Himmelfahrt/Pfingsten
2023-05-16,Sachsen-Anhalt,Himmelfahrt/Pfingsten
2023-05-17,Sachsen-Anhalt,Himmelfahrt/Pfingsten
2023-05-18,Sachsen-Anhalt,Himmelfahrt/Pfingsten
2023-05-19,Sachsen-Anhalt,Himmelfahrt/Pfingsten
2022-10-10,Schleswig-Holstein,Herbst
2022-10-11,Schleswig-Holstein,Herbst
2022-10-12,Schleswig-Holstein,Herbst
2022-10-13,Schleswig-Holstein,Herbst
2022-10-14,Schleswig-Holstein,Herbst
2022-10-15,Schleswig-Holstein,Herbst
2022-10-16,Schleswig-Holstein,Herbst
2022-10-17,Schleswig-Holstein,Herbst
2022-10-18,Schleswig-Holstein,Herbst
2022-10-19,Schleswig-Holstein,Herbst
2022-10-20,Schleswig-Holstein,Herbst
2022-10-21,Schleswig-Holstein,Herbst
2022-12-23,Schleswig-Holstein,Weihnachten
2022-12-24,Schleswig-Holstein,Weihnachten
2022-12-25,Schleswig-Holstein,Weihnachten
2022-12-26,Schleswig-Holstein,Weihnachten
2022-12-27,Schleswig-Holstein,Weihnachten
2022-12-28,Schleswig-Holstein,Weihnachten
2022-12-29,Schleswig-Holstein,Weihnachten
2022-12-30,Schleswig-Holstein,Weihnachten
2022-12-31,Schleswig-Holstein,Weihnachten
2023-01-01,Schleswig-Holstein,Weihnachten
2023-01-02,Schleswig-Holstein,Weihnachten
2023-01-03,Schleswig-Holstein,Weihnachten
2023-01-04,Schleswig-Holstein,Weihnachten
2023-01-05,Schleswig-Holstein,Weihnachten
2023-01-06,Schleswig-Holstein,Weihnachten
2023-01-07,Schleswig-Holstein,Weihnachten
2023-04-06,Schleswig-Holstein,Ostern/Frühjahr
2023-04-07,Schleswig-Holstein,Ostern/Frühjahr
2023-04-08,Schleswig-Holstein,Ostern/Frühjahr
2023-04-09,Schleswig-Holstein,Ostern/Frühjahr
2023-04-10,Schleswig-Holstein,Ostern/Frühjahr
2023-04-11,Schleswig-Holstein,Ostern/Frühjahr
2023-04-12,Schleswig-Holstein,Ostern/Frühjahr
2023-04-13,Schleswig-Holstein,Ostern/Frühjahr
2023-04-14,Schleswig-Holstein,Ostern/Frühjahr
2023-04-15,Schleswig-Holstein,Ostern/Frühjahr
2023-04-16,Schleswig-Holstein,Ostern/Frühjahr
2023-04-17,Schleswig-Holstein,Ostern/Frühjahr
2023-04-18,Schleswig-Holstein,Ostern/Frühjahr
2023-04-19,Schleswig-Holstein,Ostern/Frühjahr
2023-04-20,Schleswig-Holstein,Ostern/Frühjahr
2023-04-21,Schleswig-Holstein,Ostern/Frühjahr
2023-04-22,Schleswig-Holstein,Ostern/Frühjahr
2023-05-19,Schleswig-Holstein,Himmelfahrt/Pfingsten
2023-05-20,Schleswig-Holstein,Himmelfahrt/Pfingsten
2022-12-22,Thüringen,Weihnachten
2022-12-23,Thüringen,Weihnachten
2022-12-24,Thüringen,Weihnachten
2022-12-25,Thüringen,Weihnachten
2022-12-26,Thüringen,Weihnachten
2022-12-27,Thüringen,Weihnachten
2022-12-28,Thüringen,Weihnachten
2022-12-29,Thüringen,Weihnachten
2022-12-30,Thüringen,Weihnachten
2022-12-31,Thüringen,Weihnachten
2023-01-01,Thüringen,Weihnachten
2023-01-02,Thüringen,Weihnachten
2023-01-03,Thüringen,Weihnachten
2022-10-17,Thüringen,Herbst
2022-10-18,Thüringen,Herbst
2022-10-19,Thüringen,Herbst
2022-10-20,Thüringen,Herbst
2022-10-21,Thüringen,Herbst
2022-10-22,Thüringen,Herbst
2022-10-23,Thüringen,Herbst
2022-10-24,Thüringen,Herbst
2022-10-25,Thüringen,Herbst
2022-10-26,Thüringen,Herbst
2022-10-27,Thüringen,Herbst
2022-10-28,Thüringen,Herbst
2022-10-29,Thüringen,Herbst
2023-02-13,Thüringen,Winter
2023-02-14,Thüringen,Winter
2023-02-15,Thüringen,Winter
2023-02-16,Thüringen,Winter
2023-02-17,Thüringen,Winter
2023-04-03,Thüringen,Ostern/Frühjahr
2023-04-04,Thüringen,Ostern/Frühjahr
2023-04-05,Thüringen,Ostern/Frühjahr
2023-04-06,Thüringen,Ostern/Frühjahr
2023-04-07,Thüringen,Ostern/Frühjahr
2023-04-08,Thüringen,Ostern/Frühjahr
2023-04-09,Thüringen,Ostern/Frühjahr
2023-04-10,Thüringen,Ostern/Frühjahr
2023-04-11,Thüringen,Ostern/Frühjahr
2023-04-12,Thüringen,Ostern/Frühjahr
2023-04-13,Thüringen,Ostern/Frühjahr
2023-04-14,Thüringen,Ostern/Frühjahr
2023-04-15,Thüringen,Ostern/Frühjahr
2023-05-19,Thüringen,Himmelfahrt/Pfingsten
